cut,n_below,n_above,tau_below,tau_above,tau_gap,ilearn_prof_below,ilearn_prof_above,ilearn_pctile_below,ilearn_pctile_above,YEAR,GRADE,YEAR_STRATUM
4.2,4276,3806,0.3357,0.3052,-0.0305,0.0089,0.2042,29.426,73.8896,2025,5,primary
4.3,4865,3217,0.3747,0.2798,-0.095,0.015,0.2306,32.5993,76.2897,2025,5,primary
4.4,4865,3217,0.3747,0.2798,-0.095,0.015,0.2306,32.5993,76.2897,2025,5,primary
4.5,5192,2890,0.3955,0.2694,-0.1261,0.0204,0.2453,34.4117,77.7805,2025,5,primary
4.6,5598,2484,0.4167,0.2554,-0.1612,0.0263,0.2689,36.1561,79.5559,2025,5,primary
4.7,5905,2177,0.432,0.2515,-0.1805,0.0325,0.2862,38.0428,80.8858,2025,5,primary
4.8,6462,1620,0.4553,0.2219,-0.2334,0.0409,0.3401,41.2471,83.8241,2025,5,primary
4.9,6462,1620,0.4553,0.2219,-0.2334,0.0409,0.3401,41.2471,83.8241,2025,5,primary
5,6706,1376,0.4663,0.2274,-0.2389,0.0479,0.359,42.4409,84.6468,2025,5,primary
5.1,6925,1157,0.4748,0.2134,-0.2613,0.0527,0.3889,43.6224,86.119,2025,5,primary
5.2,7060,1022,0.4801,0.2209,-0.2591,0.0571,0.4031,44.241,86.651,2025,5,primary
5.3,7374,708,0.4948,0.24,-0.2547,0.0667,0.4562,45.9359,88.7913,2025,5,primary
5.4,7374,708,0.4948,0.24,-0.2547,0.0667,0.4562,45.9359,88.7913,2025,5,primary
5.5,7502,580,0.4988,0.2101,-0.2887,0.0704,0.4948,46.5607,89.8367,2025,5,primary
2,633,6027,0.06,0.5061,0.4461,0,0,11.1245,54.3537,2026,6,ilearn_2026
2.1,761,5899,0.1078,0.4982,0.3904,0,0,11.6724,55.9,2026,6,ilearn_2026
2.2,847,5813,0.1178,0.4913,0.3735,0,0,12.2429,55.9,2026,6,ilearn_2026
2.3,944,5716,0.1432,0.4848,0.3416,0,0,12.9635,56.8083,2026,6,ilearn_2026
2.4,1088,5572,0.1803,0.4754,0.2951,0,0,13.8793,57.619,2026,6,ilearn_2026
2.5,1164,5496,0.1675,0.469,0.3016,0,0,13.8793,58.4071,2026,6,ilearn_2026
2.6,1286,5374,0.1646,0.4571,0.2924,0,0,14.6675,59.2479,2026,6,ilearn_2026
2.7,1417,5243,0.1959,0.4485,0.2526,0,0,15.4106,60.2387,2026,6,ilearn_2026
2.8,1508,5152,0.2038,0.4402,0.2364,0,0,16.2138,61.1695,2026,6,ilearn_2026
2.9,1662,4998,0.2363,0.4294,0.1931,0,0,16.9944,61.9877,2026,6,ilearn_2026
3,1780,4880,0.2589,0.4224,0.1635,0,0,17.67,62.8809,2026,6,ilearn_2026
3.1,2012,4648,0.2904,0.4085,0.1181,0,0,19.2013,63.8493,2026,6,ilearn_2026
3.2,2219,4441,0.3082,0.395,0.0868,0,0,20.9353,65.6958,2026,6,ilearn_2026
3.3,2462,4198,0.3236,0.373,0.0495,0,0,21.776,66.5816,2026,6,ilearn_2026
3.4,3087,3573,0.372,0.3315,-0.0406,0,0,26.2198,70.7176,2026,6,ilearn_2026
3.5,3087,3573,0.372,0.3315,-0.0406,0,0,26.2198,70.7176,2026,6,ilearn_2026
3.6,3360,3300,0.3872,0.3104,-0.0768,0,0,27.1506,72.3765,2026,6,ilearn_2026
3.7,3751,2909,0.414,0.2899,-0.1241,0,0,30.2882,74.2982,2026,6,ilearn_2026
3.8,4100,2560,0.4335,0.271,-0.1624,0,0,32.2024,76.1747,2026,6,ilearn_2026
3.9,4847,1813,0.4727,0.2436,-0.2291,0,0,37.637,79.958,2026,6,ilearn_2026
4,4847,1813,0.4727,0.2436,-0.2291,0,0,37.637,79.958,2026,6,ilearn_2026
4.1,5163,1497,0.485,0.225,-0.2599,0,0,39.6037,82.1498,2026,6,ilearn_2026
4.2,5454,1206,0.4943,0.2066,-0.2876,0,0,41.2851,84.1766,2026,6,ilearn_2026
4.3,5895,765,0.5112,0.2055,-0.3057,0,0,44.7455,86.436,2026,6,ilearn_2026
4.4,5895,765,0.5112,0.2055,-0.3057,0,0,44.7455,86.436,2026,6,ilearn_2026
4.5,6053,607,0.5183,0.206,-0.3123,0,0,45.6163,87.5169,2026,6,ilearn_2026
4.6,6264,396,0.5266,0.1775,-0.3491,0,0,47.3803,89.3972,2026,6,ilearn_2026
4.7,6351,309,0.5311,0.1787,-0.3524,0,0,47.3803,90.6095,2026,6,ilearn_2026
4.8,6521,139,0.5407,0.233,-0.3076,0,0,49.1743,93.8222,2026,6,ilearn_2026
4.9,6521,139,0.5407,0.233,-0.3076,0,0,49.1743,93.8222,2026,6,ilearn_2026
5,6566,94,0.5434,0.1932,-0.3502,0,0,49.1743,95.1621,2026,6,ilearn_2026
5.1,6602,58,0.5464,0.263,-0.2834,0,0,49.1743,95.7026,2026,6,ilearn_2026
5.2,6617,43,0.5474,,,0,,50.015,,2026,6,ilearn_2026
5.3,6638,22,0.5492,,,0,,50.015,,2026,6,ilearn_2026
5.4,6638,22,0.5492,,,0,,50.015,,2026,6,ilearn_2026
5.5,6642,18,0.5497,,,0,,50.015,,2026,6,ilearn_2026
2,929,7785,0.055,0.5739,0.5189,0,0.2062,13.1096,55.4905,2023,3,primary
2.1,1032,7682,0.0647,0.5696,0.5049,0,0.2089,13.1096,55.9954,2023,3,primary
2.2,1129,7585,0.0716,0.5653,0.4937,0,0.2116,13.494,56.5519,2023,3,primary
2.3,1276,7438,0.0856,0.5585,0.4728,0,0.2158,13.9759,57.1314,2023,3,primary
2.4,1383,7331,0.1063,0.5542,0.4479,0,0.2189,14.498,57.6822,2023,3,primary
2.5,1571,7143,0.1185,0.5438,0.4254,0,0.2247,15.0086,59.1279,2023,3,primary
2.6,1683,7031,0.118,0.5372,0.4192,0,0.2283,15.0086,59.5582,2023,3,primary
2.7,1879,6835,0.1439,0.5273,0.3834,0,0.2348,15.8692,60.5967,2023,3,primary
2.8,2040,6674,0.1717,0.5217,0.35,0,0.2405,16.6667,61.5777,2023,3,primary
2.9,2281,6433,0.1973,0.5087,0.3113,0,0.2495,17.2232,62.6449,2023,3,primary
3,2461,6253,0.2175,0.5005,0.283,0,0.2567,18.2157,63.6546,2023,3,primary
3.1,2739,5975,0.253,0.4895,0.2364,0,0.2686,19.0993,65.1578,2023,3,primary
3.2,3046,5668,0.2794,0.4764,0.197,0.0016,0.2823,20.5852,66.9363,2023,3,primary
3.3,3368,5346,0.3084,0.4604,0.152,0.0027,0.2985,22.2088,68.3821,2023,3,primary
3.4,3714,5000,0.3328,0.4396,0.1068,0.0046,0.3176,23.4538,70.3557,2023,3,primary
3.5,4064,4650,0.3587,0.4195,0.0608,0.0062,0.3398,25.1061,72.0654,2023,3,primary
3.6,4450,4264,0.386,0.3933,0.0073,0.0097,0.3663,26.9191,74.4062,2023,3,primary
3.7,4836,3878,0.412,0.3728,-0.0392,0.0151,0.395,29.214,76.202,2023,3,primary
3.8,5238,3476,0.4396,0.3584,-0.0811,0.0254,0.4235,31.1819,77.8887,2023,3,primary
3.9,5664,3050,0.4679,0.35,-0.1179,0.0355,0.4603,33.3333,79.8221,2023,3,primary
4,6102,2612,0.4882,0.3345,-0.1537,0.0479,0.5027,35.8577,81.7728,2023,3,primary
4.1,6507,2207,0.504,0.3163,-0.1877,0.0607,0.5483,37.9002,83.6604,2023,3,primary
4.2,6778,1936,0.5148,0.2969,-0.2179,0.0699,0.5842,39.1107,85.0488,2023,3,primary
4.3,7299,1415,0.5365,0.2466,-0.2899,0.0917,0.6615,42.2375,87.8084,2023,3,primary
4.4,7299,1415,0.5365,0.2466,-0.2899,0.0917,0.6615,42.2375,87.8084,2023,3,primary
4.5,7522,1192,0.5488,0.2418,-0.307,0.1044,0.6879,43.2014,89.1107,2023,3,primary
4.6,7737,977,0.5562,0.2115,-0.3447,0.115,0.7318,44.5267,90.2754,2023,3,primary
4.7,7923,791,0.5634,0.1793,-0.3841,0.1253,0.7737,45.5594,91.5261,2023,3,primary
4.8,8073,641,0.5709,0.1591,-0.4118,0.1359,0.7925,46.1102,92.0941,2023,3,primary
4.9,8204,510,0.5778,0.1299,-0.4479,0.1446,0.8216,47.1658,92.8973,2023,3,primary
5,8328,386,0.5838,0.125,-0.4588,0.1533,0.8497,47.7453,93.4022,2023,3,primary
5.1,8429,285,0.5894,0.1591,-0.4302,0.1613,0.8596,48.2788,93.5858,2023,3,primary
5.2,8470,244,0.5917,0.1792,-0.4125,0.1647,0.8607,48.7952,94.148,2023,3,primary
5.3,8536,178,0.5945,0.1358,-0.4588,0.1695,0.8876,48.7952,95.1348,2023,3,primary
5.4,8569,145,0.5965,0.1785,-0.418,0.1721,0.8966,49.3001,95.2094,2023,3,primary
5.5,8604,110,0.5982,0.107,-0.4912,0.1748,0.9182,49.3001,95.9266,2023,3,primary
2,1165,7909,0.0528,0.5786,0.5258,0,0.2002,14.0551,56.4573,2024,3,primary
2.1,1291,7783,0.0542,0.5731,0.5189,0,0.2034,14.0551,57.0248,2024,3,primary
2.2,1386,7688,0.0644,0.5684,0.504,0,0.2059,14.4683,57.438,2024,3,primary
2.3,1513,7561,0.0764,0.5634,0.487,0,0.2094,14.4683,57.9559,2024,3,primary
2.4,1625,7449,0.1036,0.5592,0.4556,0,0.2125,15.2397,58.595,2024,3,primary
2.5,1806,7268,0.1213,0.5501,0.4288,0,0.2178,15.7245,59.5372,2024,3,primary
2.6,1944,7130,0.135,0.5435,0.4085,0,0.222,15.9972,60.6391,2024,3,primary
2.7,2136,6938,0.1558,0.5354,0.3796,5e-04,0.228,16.854,61.6143,2024,3,primary
2.8,2274,6800,0.1771,0.5299,0.3528,4e-04,0.2326,16.854,62.303,2024,3,primary
2.9,2476,6598,0.1939,0.5184,0.3245,4e-04,0.2398,17.9835,63.4601,2024,3,primary
3,2650,6424,0.2127,0.5104,0.2977,8e-04,0.2461,18.5785,64.3581,2024,3,primary
3.1,2914,6160,0.2448,0.4982,0.2534,7e-04,0.2567,19.6033,65.73,2024,3,primary
3.2,3170,5904,0.2713,0.4867,0.2154,0.0019,0.2671,20.5344,67.1405,2024,3,primary
3.3,3484,5590,0.308,0.4755,0.1674,0.0034,0.281,21.8347,68.6061,2024,3,primary
3.4,4169,4905,0.3609,0.4436,0.0827,0.0082,0.3158,25.2397,71.9174,2024,3,primary
3.5,4169,4905,0.3609,0.4436,0.0827,0.0082,0.3158,25.2397,71.9174,2024,3,primary
3.6,4578,4496,0.3883,0.4212,0.0329,0.0107,0.3412,26.8981,73.7906,2024,3,primary
3.7,5007,4067,0.4231,0.4129,-0.0102,0.0162,0.3693,28.9862,75.6364,2024,3,primary
3.8,5434,3640,0.4463,0.3921,-0.0542,0.0208,0.4038,31.1185,77.8237,2024,3,primary
3.9,6291,2783,0.4853,0.353,-0.1324,0.0374,0.4844,35.3278,82.0441,2024,3,primary
4,6291,2783,0.4853,0.353,-0.1324,0.0374,0.4844,35.3278,82.0441,2024,3,primary
4.1,6701,2373,0.5039,0.3245,-0.1795,0.0472,0.5339,37.405,83.9008,2024,3,primary
4.2,7006,2068,0.5173,0.3095,-0.2078,0.0575,0.5706,38.9972,85.1791,2024,3,primary
4.3,7549,1525,0.5441,0.3043,-0.2398,0.0816,0.6341,41.8072,87.5813,2024,3,primary
4.4,7549,1525,0.5441,0.3043,-0.2398,0.0816,0.6341,41.8072,87.5813,2024,3,primary
4.5,7776,1298,0.5523,0.281,-0.2712,0.0901,0.6795,42.7713,88.7273,2024,3,primary
4.6,7985,1089,0.5617,0.272,-0.2897,0.1009,0.7135,44.3581,90.0496,2024,3,primary
4.7,8194,880,0.5706,0.2628,-0.3078,0.1129,0.7477,45.3388,91.3994,2024,3,primary
4.8,8511,563,0.583,0.1996,-0.3834,0.1319,0.8171,46.9036,93.6529,2024,3,primary
4.9,8511,563,0.583,0.1996,-0.3834,0.1319,0.8171,46.9036,93.6529,2024,3,primary
5,8634,440,0.5891,0.1829,-0.4063,0.1404,0.8432,47.3884,94.3747,2024,3,primary
5.1,8749,325,0.5953,0.1549,-0.4404,0.1488,0.8646,48.4298,95.1956,2024,3,primary
5.2,8806,268,0.5987,0.1991,-0.3996,0.1532,0.8731,48.4298,95.3554,2024,3,primary
5.3,8907,167,0.6039,0.0871,-0.5168,0.1607,0.9102,49.4105,96.4683,2024,3,primary
5.4,8907,167,0.6039,0.0871,-0.5168,0.1607,0.9102,49.4105,96.4683,2024,3,primary
5.5,8959,115,0.6069,0.033,-0.5739,0.1648,0.9304,49.4105,96.7934,2024,3,primary
2,769,8418,0.0359,0.5383,0.5024,0,0.1724,16.6467,53.9018,2025,4,primary
2.1,860,8327,0.0394,0.536,0.4966,0,0.1743,16.6467,54.4134,2025,4,primary
2.2,949,8238,0.039,0.5335,0.4945,0,0.1761,17.1093,54.9303,2025,4,primary
2.3,1055,8132,0.0323,0.5293,0.4971,0,0.1784,17.1093,55.4473,2025,4,primary
2.4,1151,8036,0.0338,0.5258,0.4921,0,0.1806,17.1093,55.8881,2025,4,primary
2.5,1261,7926,0.0417,0.5221,0.4804,0,0.1831,17.5882,56.8568,2025,4,primary
2.6,1378,7809,0.0301,0.516,0.4859,0,0.1858,17.1093,57.3465,2025,4,primary
2.7,1480,7707,0.0369,0.5116,0.4747,0,0.1883,17.5882,57.722,2025,4,primary
2.8,1604,7583,0.0529,0.5068,0.4539,0,0.1913,17.5882,58.6744,2025,4,primary
2.9,1701,7486,0.0654,0.5029,0.4375,0,0.1938,18.0181,59.1315,2025,4,primary
3,1782,7405,0.0734,0.4995,0.4261,0,0.1959,18.0181,59.5505,2025,4,primary
3.1,1941,7246,0.0793,0.4918,0.4125,5e-04,0.2001,18.4208,60.0403,2025,4,primary
3.2,2068,7119,0.08,0.484,0.404,0.001,0.2035,18.4208,60.9545,2025,4,primary
3.3,2204,6983,0.0933,0.4779,0.3846,0.0014,0.2074,18.8616,61.6783,2025,4,primary
3.4,2564,6623,0.1269,0.4597,0.3327,0.002,0.2183,19.7377,63.3108,2025,4,primary
3.5,2564,6623,0.1269,0.4597,0.3327,0.002,0.2183,19.7377,63.3108,2025,4,primary
3.6,2784,6403,0.1557,0.4512,0.2955,0.0022,0.2257,20.6955,64.7856,2025,4,primary
3.7,3062,6125,0.1792,0.439,0.2598,0.0033,0.2353,21.6532,65.6835,2025,4,primary
3.8,3380,5807,0.2097,0.424,0.2142,0.0041,0.2475,22.7743,67.0984,2025,4,primary
3.9,4078,5109,0.2769,0.3963,0.1194,0.0081,0.2775,25.6095,70.3962,2025,4,primary
4,4078,5109,0.2769,0.3963,0.1194,0.0081,0.2775,25.6095,70.3962,2025,4,primary
4.1,4480,4707,0.3032,0.3761,0.0729,0.0116,0.2972,27.1713,72.4804,2025,4,primary
4.2,4805,4382,0.3299,0.3672,0.0372,0.016,0.3136,28.8202,73.7647,2025,4,primary
4.3,5482,3705,0.3739,0.3439,-0.0299,0.0244,0.3555,31.9384,76.8611,2025,4,primary
4.4,5482,3705,0.3739,0.3439,-0.0299,0.0244,0.3555,31.9384,76.8611,2025,4,primary
4.5,5840,3347,0.3939,0.3298,-0.0641,0.0308,0.3797,33.5818,78.0855,2025,4,primary
4.6,6323,2864,0.421,0.3153,-0.1057,0.0406,0.4169,35.7368,80.1099,2025,4,primary
4.7,6652,2535,0.4347,0.2969,-0.1378,0.046,0.4517,37.4075,81.7044,2025,4,primary
4.8,7242,1945,0.4584,0.2664,-0.192,0.0621,0.5147,39.8944,84.6485,2025,4,primary
4.9,7242,1945,0.4584,0.2664,-0.192,0.0621,0.5147,39.8944,84.6485,2025,4,primary
5,7536,1651,0.4728,0.256,-0.2168,0.0723,0.5488,41.5869,86.0198,2025,4,primary
5.1,7808,1379,0.4849,0.2447,-0.2402,0.0822,0.5867,42.7133,87.3476,2025,4,primary
5.2,7967,1220,0.4909,0.2279,-0.2631,0.0885,0.6115,43.7854,88.387,2025,4,primary
5.3,8317,870,0.5086,0.2355,-0.2732,0.1053,0.6609,45.3037,90.1937,2025,4,primary
5.4,8317,870,0.5086,0.2355,-0.2732,0.1053,0.6609,45.3037,90.1937,2025,4,primary
5.5,8446,741,0.514,0.2133,-0.3008,0.1112,0.691,46.207,90.9556,2025,4,primary
2,579,6842,0.0802,0.5224,0.4422,0,0,9.8356,53.9477,2026,5,ilearn_2026
2.1,629,6792,0.1015,0.5196,0.4182,0,0,10.4082,53.9477,2026,5,ilearn_2026
2.2,668,6753,0.1075,0.5169,0.4095,0,0,11.0819,53.9477,2026,5,ilearn_2026
2.3,732,6689,0.0892,0.5115,0.4223,0,0,11.0819,55.0054,2026,5,ilearn_2026
2.4,807,6614,0.0968,0.5061,0.4093,0,0,11.0819,55.0054,2026,5,ilearn_2026
2.5,859,6562,0.1055,0.5026,0.3972,0,0,11.0819,56.0833,2026,5,ilearn_2026
2.6,918,6503,0.1135,0.4981,0.3846,0,0,11.8027,56.0833,2026,5,ilearn_2026
2.7,959,6462,0.1258,0.4954,0.3696,0,0,11.8027,56.0833,2026,5,ilearn_2026
2.8,1027,6394,0.1251,0.4896,0.3645,0,0,11.8027,57.0466,2026,5,ilearn_2026
2.9,1081,6340,0.1429,0.4864,0.3435,0,0,12.5101,57.0466,2026,5,ilearn_2026
3,1143,6278,0.142,0.4816,0.3396,0,0,12.5101,57.8416,2026,5,ilearn_2026
3.1,1268,6153,0.1624,0.4731,0.3106,0,0,13.2107,58.7106,2026,5,ilearn_2026
3.2,1341,6080,0.1859,0.4686,0.2827,0,0,13.9383,58.7106,2026,5,ilearn_2026
3.3,1469,5952,0.2062,0.4602,0.254,0,0,14.7198,59.8289,2026,5,ilearn_2026
3.4,1697,5724,0.2436,0.4473,0.2037,0,0,16.249,60.8327,2026,5,ilearn_2026
3.5,1697,5724,0.2436,0.4473,0.2037,0,0,16.249,60.8327,2026,5,ilearn_2026
3.6,1840,5581,0.2593,0.4386,0.1793,0,0,16.6734,61.6545,2026,5,ilearn_2026
3.7,2070,5351,0.2753,0.4219,0.1466,0,0,17.8928,63.5274,2026,5,ilearn_2026
3.8,2344,5077,0.3067,0.4062,0.0994,0,0,19.4355,64.5042,2026,5,ilearn_2026
3.9,2950,4471,0.3511,0.367,0.0159,0,0,22.8375,68.4182,2026,5,ilearn_2026
4,2950,4471,0.3511,0.367,0.0159,0,0,22.8375,68.4182,2026,5,ilearn_2026
4.1,3336,4085,0.381,0.3457,-0.0353,0,0,24.7036,70.2371,2026,5,ilearn_2026
4.2,3634,3787,0.4007,0.3275,-0.0731,0,0,26.5494,72.1032,2026,5,ilearn_2026
4.3,4153,3268,0.428,0.293,-0.135,0,0,30.2546,75.0135,2026,5,ilearn_2026
4.4,4153,3268,0.428,0.293,-0.135,0,0,30.2546,75.0135,2026,5,ilearn_2026
4.5,4469,2952,0.4425,0.2769,-0.1656,0,0,31.9793,76.5023,2026,5,ilearn_2026
4.6,4891,2530,0.4611,0.2549,-0.2062,0,0,34.6672,78.2808,2026,5,ilearn_2026
4.7,5215,2206,0.4738,0.2427,-0.2312,0,0,36.2908,79.7696,2026,5,ilearn_2026
4.8,5814,1607,0.4933,0.2099,-0.2835,0,0,39.6322,82.8752,2026,5,ilearn_2026
4.9,5814,1607,0.4933,0.2099,-0.2835,0,0,39.6322,82.8752,2026,5,ilearn_2026
5,6075,1346,0.5041,0.2041,-0.2999,0,0,41.4915,83.9295,2026,5,ilearn_2026
5.1,6305,1116,0.5125,0.2028,-0.3097,0,0,43.2363,85.4689,2026,5,ilearn_2026
5.2,6486,935,0.5187,0.1979,-0.3208,0,0,44.0313,86.1628,2026,5,ilearn_2026
5.3,6821,600,0.5291,0.152,-0.377,0,0,46.3352,89.201,2026,5,ilearn_2026
5.4,6821,600,0.5291,0.152,-0.377,0,0,46.3352,89.201,2026,5,ilearn_2026
5.5,6977,444,0.5362,0.1871,-0.3491,0,0,47.2245,89.932,2026,5,ilearn_2026
2,1361,8460,0.0466,0.5549,0.5083,0,0.2136,15.3584,56.9487,2025,3,primary
2.1,1487,8334,0.0564,0.5497,0.4932,0,0.2168,15.3584,57.4934,2025,3,primary
2.2,1575,8246,0.0658,0.5462,0.4804,0,0.2191,15.3584,58.1093,2025,3,primary
2.3,1716,8105,0.072,0.5397,0.4677,0,0.2229,15.9082,58.6591,2025,3,primary
2.4,1842,7979,0.09,0.5351,0.4451,0,0.2265,16.4427,59.1529,2025,3,primary
2.5,2022,7799,0.0913,0.5263,0.435,5e-04,0.2316,16.4427,60.0438,2025,3,primary
2.6,2152,7669,0.1055,0.5205,0.415,5e-04,0.2355,16.9721,60.843,2025,3,primary
2.7,2375,7446,0.1242,0.5098,0.3856,0.0013,0.2423,17.4964,61.688,2025,3,primary
2.8,2528,7293,0.1418,0.5026,0.3608,0.0012,0.2474,18.0513,62.4975,2025,3,primary
2.9,2745,7076,0.163,0.4916,0.3286,0.0018,0.2547,18.5858,63.4952,2025,3,primary
3,2928,6893,0.184,0.4836,0.2997,0.002,0.2613,19.1458,64.3963,2025,3,primary
3.1,3147,6674,0.2014,0.473,0.2716,0.0032,0.2693,19.8076,65.6282,2025,3,primary
3.2,3416,6405,0.2362,0.4639,0.2277,0.005,0.2795,20.9326,66.6972,2025,3,primary
3.3,3740,6081,0.2732,0.4516,0.1784,0.0053,0.2939,22.0525,68.1786,2025,3,primary
3.4,4394,5427,0.3208,0.4206,0.0998,0.0096,0.3252,24.3739,71.3449,2025,3,primary
3.5,4394,5427,0.3208,0.4206,0.0998,0.0096,0.3252,24.3739,71.3449,2025,3,primary
3.6,4824,4997,0.3569,0.4036,0.0467,0.0135,0.3486,26.3439,72.9485,2025,3,primary
3.7,5252,4569,0.3808,0.3814,6e-04,0.0173,0.3756,28.0595,74.7607,2025,3,primary
3.8,5665,4156,0.4067,0.3676,-0.0392,0.0238,0.4023,30.0244,76.5323,2025,3,primary
3.9,6598,3223,0.4559,0.3314,-0.1245,0.0412,0.4763,34.1631,80.396,2025,3,primary
4,6598,3223,0.4559,0.3314,-0.1245,0.0412,0.4763,34.1631,80.396,2025,3,primary
4.1,7037,2784,0.4755,0.3091,-0.1664,0.0516,0.5187,36.4895,82.529,2025,3,primary
4.2,7386,2435,0.4918,0.3065,-0.1853,0.0638,0.5487,38.0371,83.5471,2025,3,primary
4.3,8002,1819,0.5169,0.2915,-0.2255,0.0865,0.613,41.2085,86.1993,2025,3,primary
4.4,8002,1819,0.5169,0.2915,-0.2255,0.0865,0.613,41.2085,86.1993,2025,3,primary
4.5,8299,1522,0.5265,0.2777,-0.2487,0.098,0.6531,42.6288,87.8233,2025,3,primary
4.6,8551,1270,0.5348,0.2582,-0.2766,0.1088,0.6906,43.54,89.045,2025,3,primary
4.7,8780,1041,0.5434,0.2344,-0.309,0.1198,0.7253,45.0214,90.4093,2025,3,primary
4.8,9175,646,0.5602,0.2166,-0.3436,0.141,0.7941,46.5129,92.5321,2025,3,primary
4.9,9175,646,0.5602,0.2166,-0.3436,0.141,0.7941,46.5129,92.5321,2025,3,primary
5,9336,485,0.5671,0.2109,-0.3563,0.1506,0.8268,47.6074,93.5298,2025,3,primary
5.1,9456,365,0.5727,0.2042,-0.3685,0.1586,0.8411,48.1725,94.5581,2025,3,primary
5.2,9522,299,0.5754,0.163,-0.4124,0.1625,0.8696,48.7273,95.3574,2025,3,primary
5.3,9641,180,0.5818,0.192,-0.3898,0.1706,0.9,49.2568,95.9784,2025,3,primary
5.4,9641,180,0.5818,0.192,-0.3898,0.1706,0.9,49.2568,95.9784,2025,3,primary
5.5,9687,134,0.5843,0.1719,-0.4124,0.1739,0.9104,49.2568,96.63,2025,3,primary
2,490,8025,0.0691,0.5385,0.4693,0,0,8.9772,52.7771,2026,4,ilearn_2026
2.1,518,7997,0.0976,0.5373,0.4397,0,0,9.5233,52.7771,2026,4,ilearn_2026
2.2,579,7936,0.115,0.5342,0.4192,0,0,10.0693,53.7576,2026,4,ilearn_2026
2.3,616,7899,0.1124,0.532,0.4196,0,0,10.0693,53.7576,2026,4,ilearn_2026
2.4,693,7822,0.108,0.5275,0.4195,0,0,10.0693,53.7576,2026,4,ilearn_2026
2.5,734,7781,0.1112,0.5247,0.4135,0,0,10.0693,53.7576,2026,4,ilearn_2026
2.6,794,7721,0.1324,0.5216,0.3892,0,0,10.6505,54.697,2026,4,ilearn_2026
2.7,840,7675,0.1198,0.5181,0.3983,0,0,10.6505,54.697,2026,4,ilearn_2026
2.8,919,7596,0.1349,0.5134,0.3786,0,0,11.1966,55.5836,2026,4,ilearn_2026
2.9,986,7529,0.1356,0.5091,0.3735,0,0,11.1966,55.5836,2026,4,ilearn_2026
3,1036,7479,0.1504,0.5067,0.3564,0,0,11.7778,55.5836,2026,4,ilearn_2026
3.1,1150,7365,0.1684,0.5002,0.3318,0,0,11.7778,56.523,2026,4,ilearn_2026
3.2,1257,7258,0.1712,0.4941,0.3228,0,0,12.318,57.3861,2026,4,ilearn_2026
3.3,1390,7125,0.1789,0.4849,0.306,0,0,12.8934,58.2668,2026,4,ilearn_2026
3.4,1617,6898,0.2101,0.4724,0.2623,0,0,13.6743,59.2062,2026,4,ilearn_2026
3.5,1617,6898,0.2101,0.4724,0.2623,0,0,13.6743,59.2062,2026,4,ilearn_2026
3.6,1727,6788,0.2172,0.4652,0.248,0,0,13.6743,60.0517,2026,4,ilearn_2026
3.7,1912,6603,0.2348,0.453,0.2182,0,0,14.4551,60.9558,2026,4,ilearn_2026
3.8,2110,6405,0.259,0.4422,0.1832,0,0,15.9406,61.9305,2026,4,ilearn_2026
3.9,2799,5716,0.3337,0.4052,0.0715,0,0,19.6806,64.8779,2026,4,ilearn_2026
4,2799,5716,0.3337,0.4052,0.0715,0,0,19.6806,64.8779,2026,4,ilearn_2026
4.1,3168,5347,0.3652,0.3878,0.0226,0,0,21.4009,66.8741,2026,4,ilearn_2026
4.2,3558,4957,0.3879,0.3677,-0.0202,0,0,23.8962,68.8175,2026,4,ilearn_2026
4.3,4271,4244,0.4223,0.3367,-0.0856,0,0,27.3779,72.0878,2026,4,ilearn_2026
4.4,4271,4244,0.4223,0.3367,-0.0856,0,0,27.3779,72.0878,2026,4,ilearn_2026
4.5,4663,3852,0.4359,0.3222,-0.1138,0,0,29.2332,74.4481,2026,4,ilearn_2026
4.6,5185,3330,0.4605,0.3164,-0.1441,0,0,32.5505,76.3093,2026,4,ilearn_2026
4.7,5582,2933,0.4667,0.2968,-0.1699,0,0,34.2062,78.0061,2026,4,ilearn_2026
4.8,6329,2186,0.4862,0.2764,-0.2098,0,0,38.6214,80.9946,2026,4,ilearn_2026
4.9,6329,2186,0.4862,0.2764,-0.2098,0,0,38.6214,80.9946,2026,4,ilearn_2026
5,6588,1927,0.4904,0.2603,-0.2301,0,0,39.4786,82.2511,2026,4,ilearn_2026
5.1,6945,1570,0.5019,0.2497,-0.2522,0,0,41.1813,84.2179,2026,4,ilearn_2026
5.2,7157,1358,0.5085,0.2293,-0.2792,0,0,42.0914,85.8502,2026,4,ilearn_2026
5.3,7586,929,0.5231,0.1819,-0.3413,0,0,44.7158,88.6097,2026,4,ilearn_2026
5.4,7586,929,0.5231,0.1819,-0.3413,0,0,44.7158,88.6097,2026,4,ilearn_2026
5.5,7727,788,0.5303,0.1982,-0.3321,0,0,45.6259,89.1205,2026,4,ilearn_2026
2,938,9150,0.1372,0.5687,0.4315,0,0,11.3738,54.4801,2026,3,ilearn_2026
2.1,1032,9056,0.1386,0.5648,0.4262,0,0,11.3738,54.4801,2026,3,ilearn_2026
2.2,1146,8942,0.1366,0.5608,0.4242,0,0,11.3738,55.4862,2026,3,ilearn_2026
2.3,1267,8821,0.1503,0.5554,0.4051,0,0,12.2857,56.5517,2026,3,ilearn_2026
